u129,"[20.383059,4.704163,-4.412437,-1.064846,0.761584,-10.955914,5.461912,3.499505,5.505527,2.926729,1.192978,1.236186,3.104076,3.905261,-1.024593,-1.229762,0.917198,-2.131197,-3.609499,3.121097,2.344825,-0.122215,0.577662,-1.626251,2.814298,0.359021,0.727743,-0.649797,1.851707,0.159164,-0.429442,0.231954,1.110948,-2.789079,1.062078,-1.512080,3.781985,3.749918,0.469603,3.016089,-2.064569,3.829913,1.832328,-2.202654,-1.913742,-1.565144,-3.310774,0.520214,2.527527,-0.454597,3.111821,1.223362,1.594784,1.887343,4.045632,-3.066157,2.623847,-0.634125,4.985423,-3.708893,0.147496,-4.709795,-3.467128,-1.295244]"
u130,"[4.092676,-3.461334,-9.051525,1.655026,2.066571,4.464496,0.745985,-1.378281,0.974193,-0.791216,-0.028305,0.589586,-0.336816,0.283030,-0.946860,-0.261927,-0.664276,-0.939253,1.095489,0.350626,3.120065,0.915179,-1.036198,-1.145694,-1.296576,-0.628076,0.295008,0.446095,-2.282205,-0.303701,0.132262,-0.195615,0.392170,0.022854,0.128753,-0.954116,0.469973,0.246770,-1.221119,0.806389,1.293805,-0.176229,0.033940,-1.089333,0.070635,-0.236174,-0.026192,0.232380,0.008516,0.633801,-1.660148,0.717429,-0.294469,-1.479669,0.869977,1.669518,0.819495,0.961323,1.153332,-1.328512,-1.502268,-0.300169,-0.232373,-0.726619]"
u131,"[10.736200,0.283432,-1.979148,-10.797837,-1.933242,2.847420,1.096281,1.700308,-1.053476,-3.498667,1.335718,-0.390228,-2.202692,-1.412559,-1.024604,-2.808250,-1.224071,-0.954145,0.743828,-1.338848,-2.477515,2.449845,2.203818,-1.518226,-2.953010,0.239241,0.832691,2.063532,1.426765,-2.421890,0.348940,0.474574,0.290377,0.399747,0.281200,-2.670430,-0.359782,0.908684,0.817538,0.573128,1.082719,1.758465,0.520621,1.376248,-0.981952,-0.902941,-0.288416,0.284138,2.371853,0.266864,2.103473,0.514587,-0.112598,-0.594113,0.232744,-0.398113,-0.056826,-1.504854,-1.767998,-1.263451,-0.491336,1.652261,-0.835958,0.056028]"
u132,"[30.905071,1.530607,0.708663,-6.786117,16.185755,-8.025761,5.904164,-7.064300,-3.195130,8.331063,6.216878,0.335533,-0.194260,-2.513200,-2.622637,-4.176543,-2.821828,-0.038052,2.486152,0.823774,0.761626,-3.411238,1.536630,1.056313,3.224297,4.763424,1.335601,0.156089,4.087355,0.621391,-2.319421,0.132560,0.597589,-2.190950,2.721566,1.591589,0.491516,0.954904,4.214797,-3.282564,2.799635,5.527815,2.613151,2.863731,-1.517684,-0.841444,2.231336,3.982487,-0.995776,-1.657942,-2.502775,2.401031,-3.997177,-0.057136,1.082089,0.594458,-0.299512,-1.241532,0.213842,-1.675072,5.017477,4.701124,-3.617385,0.875743]"
u133,"[5.592455,-3.833801,-8.537021,-1.154507,1.155000,4.619302,0.452296,-0.205259,0.394151,-1.117222,-0.429819,-0.045927,0.452580,0.339710,-0.244493,0.266692,-1.166909,-0.181279,0.755185,-0.981343,1.329178,0.239126,-0.303213,-0.551801,-0.614571,0.165844,0.043548,1.000556,-0.179652,-0.111637,0.902681,-2.231886,0.638153,0.097226,-0.126745,-0.551595,0.180668,-0.732467,-1.128051,1.088565,-0.188738,0.745902,-0.225393,-0.702613,-0.201969,0.894510,-0.154576,-0.015347,-0.914724,-0.157823,-1.130668,1.469701,-0.214520,0.462928,0.214799,0.758859,1.070582,0.088275,0.309187,0.302635,-0.909091,0.381959,0.788557,-0.636261]"
u134,"[4.688049,-3.744579,-9.160279,1.746430,1.721972,4.820382,1.138124,-2.053959,1.163579,0.118534,-0.032884,0.318353,-1.032179,0.368946,-0.338284,-0.485311,-1.552642,-0.928329,1.792251,-0.125113,3.091042,0.693524,-0.109178,-1.434783,-0.361247,-1.567379,0.454038,1.060511,-1.747126,-0.121413,-1.079858,1.038975,-0.224165,0.391083,-0.240339,-0.065951,0.586177,0.577810,-0.383003,0.375750,-0.509642,1.002422,-0.095640,0.025184,-1.228025,-0.352146,0.033157,0.796703,0.701586,-0.709976,-0.416263,-1.673215,-0.330447,-1.573124,0.638960,0.725766,0.291881,1.763335,0.202849,-2.421027,-0.549667,-0.030487,0.191432,-0.452405]"
u135,"[30.936728,-14.274641,-4.746625,-2.040007,-13.217169,-6.379693,1.275836,1.019374,-1.909079,0.515346,2.913659,5.056894,3.746006,0.011085,5.844138,1.477390,-3.931253,4.600085,1.691831,0.830219,-1.636606,0.483766,0.278120,-5.259274,1.854379,1.314093,0.998572,0.321408,-0.446128,2.984724,1.488079,-3.487090,-0.073837,2.584131,0.524849,-2.338912,2.235449,3.165022,-5.720151,3.678926,0.358400,-2.470894,-4.995762,-6.211897,-1.181329,0.188764,0.550679,4.764338,-2.507681,1.549677,-3.563257,-4.011883,-4.255723,0.657137,-1.368072,-2.460333,4.394822,0.708160,-4.846189,3.706731,3.166077,4.874468,-4.095195,-2.198305]"
u136,"[7.766744,-7.788672,-14.769813,7.390169,3.847606,10.001823,2.686763,-3.047959,1.672683,0.588322,0.992056,1.566496,-2.417891,-0.153352,-0.616685,-0.957702,-0.834545,-0.809198,0.074199,2.416614,3.392378,-0.709524,0.251929,0.268368,-0.993031,-0.793481,-0.018921,0.539457,-4.247192,-0.149157,-3.234316,3.132240,-1.244047,0.280608,0.230271,-2.634524,0.557517,1.378574,-0.787945,-1.893082,-0.135013,-0.131485,-1.589250,0.526709,-0.582996,-1.233080,1.178530,0.577047,2.472444,-0.339272,0.826850,-2.151845,2.212105,0.988020,-0.125550,-0.738262,0.745994,1.755958,-0.815580,0.713462,2.141466,0.680812,-1.870868,1.434888]"
u137,"[19.163013,-8.177229,0.648789,-14.611498,-1.531201,-0.422564,-7.645943,0.365092,2.186455,-5.612087,0.069999,-6.468348,-1.236306,2.430679,-3.713224,-1.194625,3.079633,1.835183,-3.971701,-3.177517,-0.443075,7.029664,-2.082182,0.278571,-2.200092,-0.638490,5.409132,-1.840950,-0.221469,1.863672,-0.716209,-0.878312,-2.449809,2.334926,-5.933236,-4.170726,1.553092,2.502347,0.190428,0.095646,1.285390,2.646716,-0.710699,1.720017,-0.100379,-1.097960,-0.041921,-1.134793,0.914951,-0.054125,-0.473468,1.989825,3.191266,-0.057729,0.858792,-0.639420,-0.056996,0.301674,-0.815098,-3.989236,-4.014087,-3.913227,-0.115197,-0.548002]"
u138,"[0.977355,-0.496931,0.606526,0.299836,-0.017513,0.065356,-0.304938,-0.130019,0.321230,0.615550,-0.005820,-0.062517,0.545670,-0.039298,-0.156111,-0.169185,0.355439,0.225921,0.215194,0.567330,-0.201712,0.813385,0.095975,-0.277377,0.095185,0.502013,-0.102827,-0.130331,-0.359480,-0.033687,0.251985,0.675512,-0.212045,-0.504300,-0.012247,0.082166,0.269374,-0.171334,-0.206105,-0.114887,-0.261298,0.518345,0.239069,-0.042149,-0.108157,0.403098,0.640376,-0.582402,-0.239245,0.450009,0.168342,-0.251384,0.213226,0.018966,0.101241,0.242691,0.349148,0.322469,-0.140438,0.596446,0.368089,-0.229408,-0.395069,-0.438962]"
u139,"[10.918612,12.034974,0.044357,0.482092,0.389800,-1.574261,-1.658784,3.473460,4.654130,0.945035,1.313916,-1.427299,0.905391,0.386097,-2.657381,-2.596084,2.291296,-3.064073,-1.387093,4.043851,0.316729,0.145890,2.711036,0.672449,-2.445197,-1.313186,0.721095,1.409886,-2.171875,1.470839,-0.963482,1.972164,-0.302921,-1.074702,1.053997,0.643074,1.845552,-1.137062,-1.027173,-0.164927,1.831827,1.032231,-1.036193,2.870986,0.003892,0.290596,0.207993,0.536590,-0.885396,1.387856,0.796095,-0.479913,-0.854106,0.397334,1.490342,-0.583660,2.232582,0.151517,-0.038526,1.188360,0.414981,-0.064034,1.977633,-0.587210]"
u140,"[42.705196,-14.953433,-4.976738,4.191854,6.872679,-1.960314,-0.850987,26.104397,1.122311,-5.794542,-21.874842,-13.741279,-7.138909,3.850885,-15.083463,1.531077,19.145096,3.103557,10.464053,-7.751368,1.563881,-1.489583,-0.768861,5.382759,2.744209,-0.802101,-10.826763,0.275578,7.990148,1.130722,-9.238361,4.108935,-12.769670,4.728836,9.647891,-9.374887,-11.938859,-1.831307,5.866719,13.266169,2.073063,-9.316611,14.671438,5.658493,0.872941,-16.296751,7.254544,7.883178,23.475405,12.581526,2.034425,-4.821997,-13.741330,-4.026261,-3.982520,-0.536124,2.102605,2.146957,0.267050,4.254483,2.767418,0.641259,4.375838,-3.352057]"
u141,"[24.438471,12.303617,-7.337057,-3.909014,3.152445,-8.677603,-1.352251,1.909874,-2.925140,-0.719683,3.227701,3.490845,3.934977,-0.328099,-1.967048,-0.617541,0.577956,-2.247787,-0.392156,3.363787,0.029197,2.404318,-2.113588,-0.717949,-1.255016,-2.498615,-6.777520,-3.109548,-1.484901,-1.423907,0.106659,3.025124,0.041092,1.798539,-2.493509,-1.154665,-1.721579,1.158594,-0.523741,1.748663,2.097689,0.029741,0.124639,-1.194546,1.253126,-1.048432,-3.234524,-1.246508,-1.921722,-2.158946,-0.886715,-0.333729,1.310424,-2.479814,-0.334678,1.029964,3.577139,0.979332,-0.491801,1.828971,1.962572,-0.502961,1.162287,-0.929476]"
u142,"[6.461536,-5.055388,-11.526626,0.326218,2.918483,5.923942,-0.116471,-1.176354,0.646697,-1.047436,-0.628127,-0.618078,0.071908,0.350262,-0.984729,-0.166698,-0.906951,-0.670901,1.953928,-1.169989,2.689543,0.039128,-0.758150,-1.483734,-0.653157,-0.710581,0.524519,1.010293,-1.620403,-0.723411,0.283930,-0.782857,-0.538715,0.276193,0.085152,-0.497132,-0.147802,-1.326954,-0.425465,0.297490,-0.278712,1.078828,-0.136082,-0.526786,-1.131851,0.449748,0.089446,-0.580239,-1.294221,-0.478282,-0.211321,0.647385,-1.050265,-0.074627,-0.035358,2.158631,0.684020,1.440318,1.067064,0.369984,-0.479739,0.321143,0.953724,-0.124737]"
u143,"[4.686510,3.502730,-1.445369,1.188706,3.607122,-2.292867,-3.362005,-0.145315,-3.471648,0.798090,-0.198720,-1.386905,1.397279,-1.437938,-0.193615,-0.696306,0.030548,0.658375,0.017104,-0.096341,2.622267,0.624395,-0.141881,-0.418202,-0.050216,1.871189,-0.055200,1.680055,0.533321,0.976422,0.438862,-2.095380,0.905656,-1.588419,-2.320603,1.393806,0.437325,0.993581,1.387985,1.985675,-0.153526,-1.055842,-0.525497,0.300270,2.273529,0.646825,-0.911431,0.547772,0.088927,0.833130,0.139138,-0.071128,-0.347610,-1.469388,-2.140342,-0.485442,-1.907361,0.588996,0.161909,0.794735,2.072779,-0.363252,-0.108002,0.438433]"
u144,"[19.696861,-5.051175,-13.371522,-3.479970,5.112364,-3.115614,2.420026,-0.464561,-0.453540,3.747909,1.110482,1.706602,3.311495,1.546660,-0.779892,-0.703559,-2.400306,-1.743132,3.015137,-1.403505,-0.836362,0.256351,-2.339734,-3.488587,2.653466,-1.716971,1.589634,-1.521011,2.060328,2.484280,-1.576546,0.230584,-0.044920,2.390759,-1.592538,3.312516,-0.115124,3.575238,2.990071,1.573299,-2.911584,0.207230,-1.993564,0.265371,-0.123091,1.374643,-0.324007,0.264624,-1.271801,-1.270663,1.005199,-3.044173,-1.521979,-3.728759,1.877885,-2.543829,-1.666606,-0.407099,-2.220463,-1.593071,-2.416512,-0.215057,0.999940,-2.033354]"
u145,"[3.667927,-2.799723,-6.587313,0.356463,1.612743,3.345041,0.141244,-1.378818,0.419856,-0.963120,-0.020440,0.017110,-0.029491,0.496267,-0.915910,-0.773398,-0.516140,-0.507642,0.612098,-0.445270,1.448869,0.687674,-0.595430,-0.990415,-0.881510,-0.437853,0.121050,0.463529,-1.867817,-0.684930,0.073759,-0.094544,0.298471,-0.691296,-0.128790,0.149207,-0.030011,-0.390545,-0.529691,0.440820,1.050291,0.900805,-0.591272,-0.554966,-0.089957,-0.139855,-0.083275,-0.158097,0.521839,0.021983,-1.497272,0.404576,-0.818462,-1.312290,0.267804,2.288533,0.578975,0.601838,0.450264,-0.870366,-0.929746,0.070331,0.333268,-0.791512]"
u146,"[1.688982,0.097519,-0.122762,1.132686,0.644942,-0.133785,0.256830,-0.990369,0.140907,0.049642,0.171778,0.075682,-1.208823,-0.389765,0.621463,0.391503,-0.600766,0.182905,-0.161762,0.459722,-0.824789,0.384204,0.014006,0.664755,-0.431637,0.637483,0.060798,0.200615,0.525283,-0.299376,0.346723,0.144869,0.734802,-0.151988,0.382860,-0.263293,0.740128,-0.710152,0.510929,0.076769,0.414929,-1.215217,-0.402847,0.144360,-0.247155,0.033768,0.068959,0.361461,-0.434252,0.353430,0.300326,-0.247607,0.061825,-0.232193,0.386158,1.072477,-0.293722,0.316060,-0.516924,-0.655001,-0.111149,-0.450413,0.175440,-0.239461]"
u147,"[1.298504,-1.495739,-0.468969,1.009398,-0.364524,0.583522,0.041958,0.024250,-0.387227,-0.051883,0.197933,0.802652,-0.693256,0.310296,0.000805,-0.217036,-0.090166,-0.035396,-0.001639,0.603101,-0.294232,-0.584078,0.151245,0.038868,0.022309,0.202025,-0.572642,-0.173378,0.190123,0.162501,-0.547551,0.822234,-0.113466,-0.571400,-0.266005,-0.379857,0.206394,-0.233852,-0.154285,-0.203115,-0.356783,0.342923,0.135025,0.303744,0.055017,-0.259236,0.593312,0.603112,-0.549070,-0.277197,-0.800940,-0.885309,0.401222,0.660183,-0.247832,-0.023446,0.031585,-0.726569,0.302291,0.403244,0.498056,-0.043201,-0.422652,0.107081]"
u148,"[5.047405,6.673386,-0.972486,-0.914532,2.734972,-0.206972,-5.484451,0.667236,1.063310,2.865732,4.044202,0.030600,1.372018,-0.750720,-1.552792,-1.601796,0.043239,0.801344,0.444624,2.398866,0.709928,0.249432,1.471385,1.280568,-2.984245,-0.495445,-2.128223,0.004604,-0.294053,1.863279,-2.206687,-0.308636,-2.342834,-0.460414,-0.807100,-1.226956,0.458747,0.973474,-1.349930,0.150113,-0.814316,0.552067,-0.257863,-1.747352,0.642745,0.820086,-2.804546,-0.685201,-0.444398,1.355916,-0.949621,1.160059,0.252042,-1.215766,-0.986923,-0.749278,0.724478,-0.027254,2.020897,-0.277213,0.700665,0.815775,1.390253,-1.933129]"
u149,"[5.780477,-2.909224,-1.946974,-0.371854,-5.438737,-1.282816,-0.448560,1.486757,2.982363,1.403226,1.538045,0.443138,0.232028,1.564293,1.705471,2.600286,-0.999580,2.848476,-2.868178,0.203442,0.163525,1.839648,-0.375300,2.117777,2.291886,0.371008,1.961267,-0.003872,1.005128,0.901396,1.065544,0.292152,-0.179809,-2.349408,-0.796994,-0.831360,0.835559,1.282758,0.662483,-0.291904,1.731368,-0.850457,0.011033,1.130728,0.398620,0.518083,-0.239816,-1.917382,0.747529,0.464404,-0.672723,0.920290,0.379303,-0.448122,0.399655,1.210507,-1.350871,0.588939,-0.774988,-1.951626,-1.079934,-0.304906,-0.725105,0.643200]"
u150,"[2.517227,-2.431449,-2.560580,0.799398,-0.360040,1.310890,0.293988,0.381495,0.615391,-0.346210,0.010944,-0.259230,0.701317,0.917847,0.953375,-0.214038,0.982779,1.796687,-4.308124,1.074605,-6.532591,-0.027995,2.584376,4.321114,1.825273,0.566009,-0.766361,-1.210657,3.800986,1.148633,1.409752,1.303066,1.885705,-0.576161,0.279509,2.186891,0.884440,0.901711,1.481097,-0.093738,0.327107,-1.486980,-0.423253,-1.378388,-0.069421,-0.636952,-0.997057,0.678485,-0.993390,0.858995,-0.672874,-1.282806,-0.576422,-0.408245,-0.193619,0.217099,0.074732,0.795542,0.815065,0.120243,0.114742,0.221994,0.090375,-0.828556]"
u151,"[3.168003,-1.949853,-2.402698,3.480855,-0.641886,-0.460985,0.349411,-1.147596,-0.870160,-0.540155,0.900166,-0.231958,0.344897,-0.247324,0.546433,-0.640254,1.549169,1.428004,-3.550345,1.851392,-8.528024,1.782718,1.259211,3.463388,1.131641,0.206892,-1.706737,-3.690095,3.579731,1.101985,2.389151,1.393627,2.630635,0.579221,0.770002,1.501227,-0.349876,2.206606,1.435304,1.411906,0.169794,-2.326885,0.009291,-1.081837,0.211898,-1.828527,-1.342395,0.416133,-0.032922,1.588825,0.504673,-1.118088,-0.004989,-1.308952,-0.950026,-0.726982,-0.371759,1.848935,1.747881,-0.288768,0.200903,-0.353176,-0.401959,-0.789675]"
u152,"[9.469056,1.868316,-1.159343,-10.598269,-0.525967,5.220984,-0.486142,-0.315657,-3.180685,-4.108978,0.977202,-1.469668,-3.904153,-0.206339,0.674949,-1.257748,-0.220782,1.399286,0.846864,-2.401686,-3.914897,2.977755,1.119926,-2.893165,-2.116287,1.533358,2.701684,0.277405,-0.036393,-1.978300,1.721860,-0.363981,1.863108,0.325062,-0.156981,-2.025386,-0.036041,1.337728,0.336012,-0.548831,0.760112,1.451168,0.337242,-1.281594,-1.804304,0.576021,1.843627,0.941580,2.149333,-2.858711,0.002005,-0.707064,-0.741505,0.293712,-0.472257,0.523229,-0.872839,-1.899882,-2.579504,-0.157208,-1.560717,2.103834,-0.293642,1.744411]"
u153,"[9.985649,4.429008,0.113250,-4.301459,6.053753,0.474961,0.529830,-1.760774,-4.546179,1.239061,2.863801,1.338166,-0.386791,-0.055599,0.484518,0.242351,0.155502,3.037902,2.813461,-1.012922,1.005116,-2.178072,-1.610957,-0.012127,2.059170,2.054994,0.487554,-1.375552,1.968484,0.206574,0.281390,-0.487157,1.484958,-0.274446,0.772566,2.242494,-2.128015,2.532589,-0.438650,-1.410693,-2.725876,-1.645710,4.546544,0.226127,-1.241121,-1.329846,-1.076316,-2.259668,-0.985923,-1.916565,-2.980256,-1.713722,1.103745,-3.686669,-0.966285,1.543282,-2.080866,0.834228,0.560317,0.842650,-0.046043,-0.574536,-0.626719,1.942321]"
u154,"[3.923077,5.337184,-1.081058,-0.510372,-0.235723,2.104963,-6.019954,1.085143,-0.281748,2.246338,2.240195,0.822190,1.770073,-1.745317,-0.160836,-1.474733,-0.710269,0.518484,0.733140,0.208076,1.043733,-0.041527,0.711869,0.908631,-1.161078,-1.259422,-1.538690,-0.914802,-0.571309,1.307952,-0.415441,-0.286993,-1.450786,-0.027714,-1.279558,0.871552,-0.418567,-1.743804,-1.121064,-1.002621,-0.299089,-1.769719,1.639390,-1.063100,-0.179324,0.816130,-1.160401,-0.057668,0.554295,1.708208,-0.555553,0.544385,0.208943,-2.109689,-1.607551,-0.854878,0.860454,-0.701166,1.516382,0.104640,0.282534,0.273125,0.438246,-0.596619]"
u155,"[5.085833,-1.136795,-1.875478,0.651854,-1.885250,-3.229155,0.376102,0.890249,-0.893121,0.648330,-0.349506,0.715921,2.259634,0.100946,1.215143,-0.298932,-0.531501,0.729959,0.234698,0.529229,-0.902636,1.622905,-0.222926,-1.807976,-0.426780,-0.837306,-0.023449,-0.887425,-0.766111,-0.439627,1.132191,-0.059303,0.264456,0.037022,-0.261121,1.074771,-0.236319,0.146759,-1.224653,0.663531,0.698365,0.602240,-1.009369,0.003690,0.126339,0.603359,-0.979565,0.867874,1.501621,0.405422,0.259902,-0.649793,0.057050,-1.322413,-0.227402,-0.117561,0.900072,-0.490845,-0.276273,-1.592565,0.851405,0.053052,0.288449,0.807001]"
u156,"[31.860199,-23.196312,11.731059,-13.359201,4.178083,2.768955,-10.262770,-12.308467,-7.544891,0.284575,-3.930432,-4.188190,4.472470,9.416390,-5.335357,-9.957776,5.748552,-6.436765,-5.713769,-4.003521,-2.371936,-2.237157,-6.239390,-7.082085,-2.577443,-2.822851,3.995233,-5.944485,-2.672888,-1.941633,0.869856,4.718009,-3.355718,-2.469800,4.708498,5.389212,3.455601,3.151807,0.198188,-3.147346,-7.294043,-11.412844,4.527686,1.825579,7.011211,-0.410788,1.471831,3.891134,2.045702,0.743599,-3.360059,4.026984,-2.996443,-1.164044,12.853239,-6.157842,-2.726060,-13.416974,-2.460582,11.767323,-5.140466,3.256037,-1.583378,-11.736590]"
u157,"[2.416260,-0.486036,-0.049306,-1.027281,-0.213378,-0.900050,0.243499,0.039164,-1.577634,-0.178502,-0.600789,0.116544,0.185282,-0.652273,0.040840,-0.549704,-0.308776,0.307165,1.201338,-0.592067,-0.907046,0.526990,-0.116602,-0.401235,-0.702531,0.070031,0.120315,-0.827562,-0.001927,0.118184,-0.543748,-0.359902,0.092610,0.980320,-0.502535,-0.376927,-0.126396,-0.315250,-0.387057,-0.565790,0.169405,-0.388504,0.081175,-0.537225,0.262849,1.280143,-0.224561,0.325271,0.104733,-0.149272,-0.164024,0.347659,-0.025933,0.022019,-0.593334,-0.283889,-0.234282,-0.109329,-0.714430,-0.053639,-1.304214,-0.156381,-0.257621,0.383167]"
u158,"[1.034734,-0.204148,0.617301,0.847113,-0.359155,0.008518,0.523233,-0.210929,-0.490590,0.379953,-0.167536,-0.326089,-0.442462,-0.819215,0.675733,-0.293901,-0.051470,-0.101106,0.147828,0.661956,0.297085,0.307811,0.565196,0.228863,-0.906878,0.604649,-0.053829,-0.274406,0.124473,0.261171,-0.068152,0.159406,-0.785244,0.194163,0.593643,-0.031958,-0.443312,-0.184115,-0.105183,0.061370,0.205179,0.367399,0.339025,0.154523,0.344947,0.160734,0.007076,-0.336505,0.461454,0.693863,0.701655,-0.179514,0.075834,0.648767,-0.121604,0.601985,0.204241,0.148410,-0.202135,0.050791,-0.820504,-0.392712,-0.012888,0.055618]"
u159,"[9.431641,2.769535,-4.475910,-0.717761,7.291443,-1.200339,-3.928866,0.689168,-5.244976,1.198558,-1.466402,-1.598601,2.246540,-1.710963,-1.107564,0.662692,0.497340,3.414137,1.118876,0.036938,2.014137,-1.203118,-2.736955,-0.867371,-0.102766,3.501734,-1.274388,-0.700755,1.970097,2.631918,0.801026,-2.677757,1.312772,-0.818054,-1.075174,1.461070,-1.907734,0.867348,0.819597,2.739785,-0.196833,-1.266121,0.304793,-1.902882,1.523406,0.575846,-2.533493,-2.399227,-1.247544,0.059328,-0.349723,0.718362,0.519433,-2.727111,-0.252420,0.649871,-1.956080,-0.276496,0.007922,1.544371,0.270599,-0.526731,0.116137,0.425361]"
u160,"[31.729935,-12.417354,-5.274130,-3.007103,-9.946336,-4.985450,1.695184,0.095504,3.180014,6.753791,4.432338,-1.660325,-4.174777,-0.374753,4.475776,0.998809,-6.827171,5.500209,7.129656,-3.227474,-3.144624,5.315257,0.352285,-4.217354,8.170630,-3.421353,6.588305,1.847745,0.375772,0.312819,-0.311366,4.345817,-2.339159,1.238436,1.273848,-2.892831,4.782429,-1.897748,1.079763,-4.017779,1.402801,-0.824529,-1.320342,-1.075043,0.875677,0.474309,6.914105,-4.123577,-1.682403,-0.600331,7.167500,-1.154914,5.001760,-0.814483,-4.796456,-0.283705,0.046427,7.405426,1.844109,1.373401,2.657916,6.527063,3.210600,-5.320830]"
u161,"[3.400522,-1.011629,-0.355738,1.096385,1.237425,-0.664959,-1.020879,-0.891113,0.503973,-0.432769,1.676966,-0.278541,-0.390761,0.859618,-1.024070,-2.254111,0.279997,0.207868,1.171636,-0.725111,-0.230183,0.872010,-1.132592,-0.144558,-0.264850,0.257250,-0.162843,-0.715918,0.027039,-0.017434,1.953568,-0.023694,0.596359,0.146475,0.805561,-0.290262,-0.349144,-0.651056,-0.259838,-0.807091,-0.500618,1.400971,-0.427517,1.048891,0.249563,-0.482259,1.012887,0.060048,-0.754077,-0.947515,-0.239113,-0.533054,0.486316,-0.021033,-1.281228,-0.065111,-0.068491,-0.034833,-0.110710,0.105986,-2.799563,-0.203645,1.640787,1.264307]"
u162,"[4.735727,-4.237185,-6.963974,-1.037577,4.211482,5.474372,0.097003,-0.430865,-0.505841,-0.527714,-0.426907,-0.622391,0.226028,-0.353551,-0.568465,-0.566815,-0.200772,-0.739133,0.228259,0.044885,-2.685862,-0.597418,1.062451,2.790134,-1.481563,0.872539,-0.222563,1.154318,1.493295,0.551855,0.110923,-0.887627,0.261209,0.429913,-0.264622,-0.361408,-0.291220,-2.526405,-0.472911,-0.714321,-0.500786,-0.819330,-1.732762,-0.048669,-0.728655,3.085552,-0.448754,-1.289705,1.305685,-0.699399,-2.242172,1.118931,2.047629,1.487553,0.461457,-0.541715,1.197935,0.052423,1.208981,2.975112,-0.245228,0.597546,-0.348744,1.144580]"
u163,"[1.595310,-0.518684,0.360410,0.218302,-0.296397,-0.789943,0.426234,0.808084,-1.001241,0.368507,-0.816742,0.516076,0.393560,-0.842163,0.872301,-0.450844,-0.095524,-0.011122,0.492770,-0.137350,-0.020524,-0.562638,-0.226434,-0.606432,-0.508452,0.729118,0.272028,-0.745761,0.496652,0.018706,-0.219839,-0.069006,-0.079940,-0.074472,-0.219860,1.183797,-0.300163,0.114183,0.002543,-0.710129,-0.917318,-0.385809,-0.021767,0.030142,-0.102331,-0.104172,0.186225,1.170415,-0.346796,0.208681,0.101596,0.166512,0.399811,0.030337,0.632757,0.666975,-0.357055,-0.081865,0.712228,-0.049065,-0.042201,-0.373147,0.021605,0.585543]"
u164,"[6.870025,-2.554173,-3.339769,-0.645328,-5.951661,-3.085263,-1.269972,3.545796,2.990957,1.188271,-0.582365,-0.089719,2.062704,0.347987,0.729710,3.259575,-1.235620,1.488530,-3.015233,0.255153,1.661134,1.783286,1.367663,-0.888488,3.321543,-1.369663,0.296798,2.367792,0.731540,-1.025400,0.384888,-1.663736,-0.496841,1.263032,0.313949,-0.060236,0.020941,1.433273,0.714606,-0.106034,0.462339,-0.177831,0.563380,0.640073,-0.438970,0.670888,1.198508,-2.400376,-1.845066,0.874936,1.097147,0.027191,-0.313408,-1.304768,0.587029,0.120827,-0.196885,-0.038455,-1.404213,-0.206038,0.252591,-0.373688,0.708702,1.668499]"
u165,"[7.841836,-0.811864,-1.325636,-1.234132,-1.257271,-3.053788,0.518310,3.284146,1.550775,0.678537,-1.231124,-0.542976,2.164616,0.361708,-1.592879,-0.320969,0.182907,1.070159,-1.076041,-0.698245,0.342688,1.657516,1.093520,-1.001941,0.441992,-1.515599,0.376696,1.233519,-1.172555,-0.516620,-1.056665,-1.064464,-1.734277,0.903415,-0.062708,-3.044246,0.031657,1.188204,-0.907507,0.760398,0.062149,-0.148596,0.783758,1.299460,-0.208824,-1.617259,0.936721,-1.936758,-0.799305,-0.503873,1.919652,0.944888,1.405603,0.083295,-0.728110,-1.909961,0.766161,-1.797505,-2.121225,-0.009542,-0.059415,0.381544,-0.115918,0.253355]"
u166,"[32.339878,4.161549,-5.420424,-14.169098,0.630531,-7.507893,7.522390,3.687029,2.733652,-4.111018,0.092853,0.443460,2.157733,1.446432,-3.631309,-1.566820,1.788809,-3.930636,-1.991700,-0.083998,-0.513467,-2.607890,0.243494,-2.073032,-0.784939,1.010956,1.103902,1.837107,1.061294,-0.425388,-1.098669,0.190891,3.629532,-3.234527,2.520293,4.821845,-1.937044,-0.826361,2.106946,-2.228497,-4.190973,4.472900,0.800201,-4.092765,-4.028200,-2.506905,-1.085742,0.365016,2.907192,-0.672500,1.703460,0.564942,-0.561804,1.231553,-0.766067,4.119239,-3.926650,-1.862299,-1.962714,2.329209,0.491111,2.197019,2.257493,6.657367]"
u167,"[21.639051,0.636201,-4.426687,-1.189143,0.054618,-10.292317,1.159161,0.584876,2.590497,-1.379846,6.827206,2.613757,4.029766,4.708301,-4.838831,-3.021745,0.144560,-0.585546,-3.196950,2.499810,-1.270301,0.057231,-2.789845,2.042413,-0.816388,-3.445455,-2.680423,-0.456961,-2.639220,0.926178,-2.878945,-0.630440,0.512304,-4.100060,-0.128086,-3.859816,-2.825123,0.490867,-1.723843,2.992573,-1.258831,4.356150,-2.948499,0.008545,1.170715,-1.422602,-0.321516,-1.420097,1.184184,-3.897690,-1.786981,-1.696907,1.161612,0.274859,1.091750,-0.458184,2.869946,-1.446290,1.945108,0.424626,-2.315438,-3.671271,2.991825,-2.285447]"
